project_url,title,title_length,description,category,author,region,goal_rub,pledged_rub,funding_percentage,is_successful,campaign_duration_days,launch_date,end_date,participants_count,tiers_count,min_tier_price_rub,max_tier_price_rub,has_video,updates_count,comments_count,faq_count,created_projects,backed_projects,social_links_count,risks_text,risk_words_count,has_superlatives,error,source,catalog_category_filter
https://planeta.ru/campaigns/ecstaticdancewildfest,DJ-Kareem ​Raïhani: привозим в Россию настоящего мастера Ecstatic Dance,71.0,Приглашаем международного ди-джея Kareem ​Raïhani выступить на фестивале свободного танца WILD - Ecstatic Dance Fest 2024,События,Алина Валиева,Нижегородская (Горьковская),335500.0,172341.0,51.0,0.0,94.0,2024-05-13,2024-08-15,44.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4.0,35.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/sickdj,"DJ, который сильно заболел",26.0,"Грише 25.Однажды у него поднялась высокая температура – думали на отравление,а в больнице ждал диагноз:острый лимфобластный лейкоз.И теперь каждый день - борьба за жизнь.Поддержим?",Благотворительность,Фонд борьбы с лейкемией,Москва и Московская обл,890000.0,199500.0,22.0,0.0,117.0,2016-11-03,2017-02-28,316.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,14.0,2178.0,0.0,"с родителями, невозможность сделать выбор, неразрешенные ситуации, проблемы с начальством или на работе, кризис самоопределения, развод, любовные проблемы, заниженная самооценка, травмы, горе потери, зависимости, психосоматика и многие другие темы вы сможете обсудить с профессиональным психологом. Для москвичей встречи проходят в психологическом центре ул. Щепкина 18, корп. 1, для регионов - работа по Skype. Психолог с вами свяжется в течение 3 дней с момента приобретения акции по телефону. Оставляйте контакты для связи, пожалуйста. Стоимость 3 000 ₽ Купили 2 Развернуть Наши проекты Школа Атмосфера - магазин Планеты Благотворительность Производство вознаграждений Логистика для авторов Planeta.ru поддерживает О нас Что такое Planeta.ru? Спецпроекты Партнеры Контакты Для СМИ Наши хроники Блог на РБК Компании Блог на VC Присоединиться к команде Помощь Частые вопросы Правовая информация Способы оплаты Возврат средств Задать вопрос Автоинформатор: +7 (495) 181-05-05 На информационном ресурсе применяются рекомендательные технологии © ООО «ГЛОБАЛ НЕТВОРКС», 2012—2026 Мы используем файлы cookie",2.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/dogfri,DOGFRI - онлайн игра про собак,30.0,"Создай собаку своей мечты, выводи новые породы и соревнуйся с другими игроками в DOGFRI. Изучи основы ухода за собакой, выполняя квесты и докажи, что ты лучший.",Игры,Екатерина Елхова,,25000.0,12550.0,50.0,0.0,47.0,2019-05-15,2019-07-01,37.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1.0,25.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/drachki,Drachki: комикс-зин,19.0,"Комикс-зин, напечатанный на ризографе, нарисованный Машей Шишовой и Таней Иванковой в коллаборации.",Литература и журналистика,vilkinst,Москва и Московская обл,40000.0,50650.0,126.0,1.0,35.0,2018-10-11,2018-11-15,63.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,55.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/106657,Draw on Sneakers,16.0,"Уникальная ручная роспись на кроссовках с использованием акриловых красок, которая поможет выразить индивидуальность каждого человека.",Онлайн-кампус,Студенты НИУ ВШЭ,,14500.0,15070.0,103.0,1.0,51.0,2019-03-11,2019-05-01,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/drolls,Drolls - Carmina Burana,23.0,Carmina Burana - съемка и запись концерта совместного проекта ансамбля средневековой музыки Drolls и Академического Хора Петрозаводского Университета.,Музыка,nae386,Карелия,160000.0,101900.0,63.0,0.0,77.0,2018-08-30,2018-11-15,123.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1.0,114.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/drycarpet,DryCarpet - лучшее решение для вашей прихожей,45.0,DryCarpet - уникальное решение для хранения и чистки обуви для дома и общественных мест. Красиво и практично.,Технологии и инновации,nikita.jeanpaul,Москва и Московская обл,50000.0,25320.0,50.0,0.0,49.0,2018-04-11,2018-05-30,14.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,13.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/dvdputsolntsa,"DVD Путь Солнца "" Альбом 15.. что дальше?""",42.0,"DVD Путь Солнца "" Альбом 15.. что дальше?"" Это концерт - презентация, которая состоялась 17 окт. 2021. С участием Lexx, Дэн Стрижаков, Влад Ивойлов, А.Матюшенко, Роман Беглов и др",Музыка,Mirron Mironov,,53000.0,48759.0,91.0,0.0,61.0,2021-11-17,2022-01-17,28.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,92.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/easyoffer,easyoffer 2.0,13.0,"Новая версия сайта easyoffer для подготовки к IT собеседованиям: списки вопросов собеседований, тренажеры, требования на должность, менторы",Технологии и инновации,,Санкт-Петербург и Ленинградская область,0.0,0.0,0.0,0.0,30.0,2025-03-25,2025-04-24,1651.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,,,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/ecoartbag,EcoArtBag эко - сумки от нижегородцев,37.0,"Создание крутых, стильных и ярких эко-сумок с уникальными принтами от Нижегородских художников. Модный и экологичный аксессуар, сделающий любой образ незабываемым.",Дизайн и фотография,EcoArtBag,Нижегородская (Горьковская),10000.0,16580.0,165.0,1.0,111.0,2021-02-06,2021-05-28,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/ecopowercase,EcoPowerCase-портативный солнечный генератор,44.0,"Свобода и независимость от электросетей и обстоятельств — это мобильный и автономный солнечный генератор. Лучший помощник в быту, на отдыхе и чрезвычайных ситуациях.",Бизнес,Алексей Шурупов,Ульяновская обл,100000.0,115939.0,115.0,1.0,95.0,2019-08-28,2019-12-01,26.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,1.0,20.0,0.0,"и проблемы Уже потратив 2 года на работу, переработку и улучшение дизайна наших продуктов – мы эффективно минимизировали большинство рисков и проблем, обычно связанных с новыми технологиями. Прототипирование уже позади, и самые большие препятствия, с которыми приходится сталкиваться, – это расширение производства и финансирование – и то, и другое может быть решено при соответствующей поддержке. Мы предоставляем 1-летнюю гарантию на наш солнечный генератор, чтобы дать каждому стороннику душевное спокойствие с полнофункциональным, надежным генератором с беспрецедентной производительностью. СМИ о нас 1. Телеканал Россия 1: Всероссийский День изобретателя – 1:08 минута http://gtrk-volga.ru/2019/07/02/vserossijskij-den-izobretatelya/ 2. Газета Ульяновская Правда: День молодежи – 2:39 минута https://ulpravda.ru/tv/novost_dnia/molodezhi-ulianovska-pokazali-vystavku-retro-avtomobilei-elektrokarov-i-parad-koliasok Наши дипломы: Мы готовы к массовому производству – и ваша поддержка очень нужна нам! Обычная цена нашего устройства, составляет около 36 000 рублей. Поддержать на любую сумму Спасибо, мне не нужно вознаграждение, я просто хочу поддержать проект. Поддержали 16 Вознаграждения Первый последователь Поддержите наше начинание, чтобы мы смогли запустить производство быстрее! В благодарность, мы разместим ваши имена на специальной странице на сайте и вы будете иметь возможность заказать устройство со скидкой в 3% в любое время. Стоимость 100 ₽ Купили 3 Серебряный последователь Поддержите наше начинание, чтобы мы смогли запустить производство быстрее! В благодарность, мы разместим ваши имена на специальной странице на сайте, и вы будете иметь возможность заказать устройство со скидкой в 5% в любое время. Стоимость 500 ₽ Купили 1 Золотой последователь Поддержите наше начинание, чтобы мы смогли запустить производство быстрее! В благодарность, мы разместим ваши имена на специальной странице на сайте, и вы будете иметь возможность заказать устройство со скидкой в 10% в любое время. Стоимость 1 000 ₽ Купили 3 Первый покупатель EcoPowerCase - солнечный генератор с бесплатной доставкой в любую точку России и стран таможенного союза ЕАЭС. Специальная скидка для первых покупателей 15% от стоимости. Стоимость 29 990 ₽ Купили 3 Дополнительная информация Почтовая доставка, доставка осуществляется за счет отправителя. Возможен самовывоз. Доставка Серебряный покупатель 2 x EcoPowerCase - солнечных генератора, с бесплатной доставкой в любую точку России и стран таможенного союза ЕАЭС. Специальная скидка для серебряных покупателей 25% от стоимости. Стоимость 49 990 ₽ Купили 0 Дополнительная информация Почтовая доставка, доставка осуществляется за счет отправителя. Возможен самовывоз. Доставка Золотой покупатель 3 x EcoPowerCase - солнечных генератора, с бесплатной доставкой в любую точку России и стран таможенного союза ЕАЭС. Специальная цена для золотых покупателей 3 генератора по цене 2х. Стоимость 69 990 ₽ Купили 0 Дополнительная информация Почтовая доставка, доставка осуществляется за счет отправителя. Возможен самовывоз. Доставка Наши проекты Школа Атмосфера - магазин Планеты Благотворительность Производство вознаграждений Логистика для авторов Planeta.ru поддерживает О нас Что такое Planeta.ru? Спецпроекты Партнеры Контакты Для СМИ Наши хроники Блог на РБК Компании Блог на VC Присоединиться к команде Помощь Частые вопросы Правовая информация Способы оплаты Возврат средств Задать вопрос Автоинформатор: +7 (495) 181-05-05 На информационном ресурсе применяются рекомендательные технологии © ООО «ГЛОБАЛ НЕТВОРКС», 2012—2026 Мы используем файлы cookie",19.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/eco_drevo,ECOДрево,8.0,"На основе выявленных увлечений и талантов ребят с ментальными нарушениями возник проект «ЭCОДрево».Это УДОБНЫЕ и НУЖНЫЕ вещи, созданные своими руками из плотных материалов",Благотворительность,"АНО ""Социальное благополучие""",Ульяновская обл,200000.0,1000.0,1.0,0.0,88.0,2022-01-21,2022-04-19,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,28.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/165020,"EP группы Маврин ""Хаос""",23.0,"Предзаказ нового EP группы Маврин ""Хаос"". Цифровая версия и EP на CD",Музыка,Сергей Маврин,Москва и Московская обл,0.0,0.0,0.0,0.0,211.0,2023-04-05,2023-11-02,789.0,0.0,0.0,0.0,0.0,12.0,157.0,0.0,6.0,1514.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/eventman,«Event-менеджмент»,18.0,"Всероссийская школа организаторов и координаторов ""Event менеджмент"" - это онлайн-школа для тех, кто хочет заниматься организацией событий.",Обучение,temirhanyan,,47000.0,87500.0,186.0,1.0,77.0,2020-02-17,2020-05-04,86.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,2.0,176.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/4811,Evil Not Alone (ENA). Новый макси-сингл.,40.0,Evil Not Alone (ENA). Запись нового макси-сингла.,Музыка,E.N.A.,,50000.0,51152.0,102.0,1.0,91.0,2014-04-01,2014-07-01,65.0,0.0,0.0,0.0,0.0,1.0,32.0,0.0,1.0,54.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/7638,EXIT project - запись альбома Color Splashes,44.0,Впервые за 13 лет один из флагманов московской арт сцены записывает полюбившуюся многим концертную программу Color Splashes в студии и готовит большую презентацию в ЦДХ,Музыка,EXIT project,,200000.0,201364.0,100.0,1.0,62.0,2014-07-18,2014-09-18,121.0,0.0,0.0,0.0,1.0,53.0,6.0,0.0,1.0,69.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/1913,EΛEVEN: ДВА АЛЬБОМА В ФОРМАТЕ DIGIPACK!,39.0,"Подведение музыкальных итогов прошедших двух лет существования проекта EΛEVEN и появление за это время двух номерных альбомов (в цифровом виде) получивших признание в среде искушенного слушателя- всё это убедило авторов издать оба релиза на физических носителях, дабы музыка обрела материальную форму и содержание. Каждый сможет стать её обладателем, внеся посильную материальную лепту в этот проект!",Музыка,EΛEVEN,,35000.0,36200.0,103.0,1.0,91.0,2013-08-27,2013-11-26,29.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,24.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/factoreal_fenix,"Factoreal: съемки клипа на трек ""ФЕНИКС""",40.0,"Сбор средств на реализацию съемок видеоклипа на песню “Феникс”, ставшую новым этапом в творчестве коллектива. У нас готов сценарий и команда профессионалов, нужна ВАША поддержка!",Музыка,Factoreal,Санкт-Петербург и Ленинградская область,80000.0,80056.0,100.0,1.0,160.0,2017-06-24,2017-12-01,73.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,56.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/faroutfilm,Far out 2019,12.0,"Полицейский и бывший заключенный бегут от орды зараженных бешенством людей на военную базу. Но ситуация меняется, когда полицейского заражает один из них.",Кино и видео,Far out,Свердловская обл,120000.0,62960.0,52.0,0.0,189.0,2019-02-19,2019-08-27,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/fashionbuzzmedia,Fashion Buzz - запуск онлайн-издания о модном бизнесе и профессионального сообщества,84.0,"FashionBuzz - онлайн-издание обо всем, что происходит в российской и мировой индустрии моды и влияет на ее развитие. Для тех, кто делает fashion. www.fashionbuzz.media",Литература и журналистика,Ольга Штейнберг,Москва и Московская обл,180000.0,154800.0,86.0,0.0,55.0,2024-09-16,2024-11-10,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,107.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/fdrmoscow,FDR Moscow. Командная форма для соревнований,44.0,"Российской инженерно-гоночной команде FDR Moscow, выступающей на гоночных болидах собственного производства, необходима новая форма участия в соревнованиях на Moscow Raceway",Спорт,FDR Moscow,Москва и Московская обл,30000.0,25200.0,84.0,0.0,22.0,2018-05-29,2018-06-20,59.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,52.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/anamnez,Felidae — альбом «Анамнез»,26.0,Концептуальная арт-рок моноопера «Анамнез» — третий номерной альбом группы Felidae о городском одиночке со сломанной мечтой. И концерт-презентация. #art_rock #prog_hard_rock,Музыка,Felidae,Москва и Московская обл,150000.0,155001.0,103.0,1.0,125.0,2018-05-29,2018-10-01,95.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,152.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/femicidnet,FEMICID.NET - проект против фемицида в России,45.0,"Поддержите группу, занимающуюся исследованием и искоренением фемицида в России. Станьте голосом мёртвых женщин, предотвратите убийство живых.",Общественные инициативы,Московский женский музей,,100000.0,72501.0,72.0,0.0,23.0,2020-01-28,2020-02-20,40.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,8.0,263.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/flatplanet,Flat Planet – мобильная игра,28.0,"Flat Planet – это 2D игра аркада с элементами песочницы, действие которой происходит в космосе. Вырасти свою планету, изучи открытый космос, сражайся со злом и спаси галактику",Игры,Семён Титов,Тульская обл,15000.0,15322.0,102.0,1.0,41.0,2019-01-10,2019-02-20,36.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,30.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/4946,FolkBeatRF - запись дебютного альбома,37.0,"FolkBeatRF - это русский песенный фольклор, beatbox и электроника. В январе мы приступили к записи дебютного альбома ""Synthesis"", который рассказывает о дружбе, любви, связи людей и поколений… Мы приглашаем Вас принять участие в нашем проекте! ""Этот мир дал нам хороший шанс, главное помнить, не мы в нём - он в нас…""",Музыка,FolkBeat,,80000.0,87400.0,109.0,1.0,81.0,2014-03-18,2014-06-07,105.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,240.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/folkbeat_ep_kalina,FOLKBEAT - запись и издание нового EP,37.0,"Друзья, рады вам сообщить, что группа FolkBeat работает над новым долгожданным EP-альбомом, выпуск которого намечен на осень. Давайте объединимся и выпустим этот альбом вместе!",Музыка,FolkBeat,Москва и Московская обл,300000.0,303350.0,101.0,1.0,181.0,2017-09-01,2018-03-01,131.0,0.0,0.0,0.0,0.0,17.0,6.0,0.0,3.0,240.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/29628,"FOLKBEAT - издание альбома ""Светлая встреча""",44.0,"Мы выпускаем альбом ""Светлая встреча"" и хотим порадовать слушателей оригинальным подарочным изданием: диск и буклет будут хранится в резной деревянной шкатулке.",Музыка,FolkBeat,,50000.0,66100.0,132.0,1.0,59.0,2016-01-28,2016-03-27,83.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,3.0,240.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/fwroutes,FoodWaster: маршруты для вывоза пищевых отходов,47.0,"Даём пищевым отходам новую жизнь! Собираем средства на IT-программу, которая поможет выстраивать эффективные маршруты движения авто для вывоза пищевых отходов на компостирование.",Общественные инициативы,FoodWaster Вера Рудман,Москва и Московская обл,145000.0,146200.0,100.0,1.0,71.0,2024-05-05,2024-07-15,120.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,104.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/fools_n_roads,Fools'n'Roads починят дороги,28.0,"Гонка из Праги в Улан-Удэ на советских Жигулях, чтобы сделать дороги планеты веселее.",Путешествия,Соломон,Москва и Московская обл,200000.0,216831.0,108.0,1.0,34.0,2019-02-05,2019-03-11,79.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,213.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/164432,FORCES UNITED-HITS FROM METAL MUSICALS.ЧАСТЬ1,45.0,"Кирилл Немоляев и муз. лаборатория Forces United представляют уникальный проект ""HITS FROM METAL MUSICALS"".Часть 1.",Музыка,Forces United,,250000.0,271600.0,108.0,1.0,55.0,2021-08-03,2021-09-27,146.0,0.0,0.0,0.0,0.0,1.0,43.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/176085,FORCES UNITED-HITS FROM METAL MUSICALS.ЧАСТЬ2,45.0,"Кирилл Немоляев и муз. лаборатория Forces United представляют уникальный проект ""HITS FROM METAL MUSICALS"".Часть 2.",Музыка,Forces United,,250000.0,287400.0,114.0,1.0,41.0,2022-04-21,2022-06-01,142.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/186609,FORCES UNITED-HITS FROM METAL MUSICALS.ЧАСТЬ3,45.0,"Кирилл Немоляев и муз. лаборатория Forces United представляют уникальный проект ""HITS FROM METAL MUSICALS"".Часть 3.",Музыка,Forces United,Москва и Московская обл,200000.0,237500.0,118.0,1.0,43.0,2022-11-02,2022-12-15,102.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/forces-united1,FORCES UNITED-БОЛЬШОЙ ЮБИЛЕЙНЫЙ ПРОЕКТ.ЧАСТЬ1,45.0,Продюсер и композитор Кирилл Немоляев отмечает 30- летие своей творческой деятельности выпуском двойного мега альбома FORCES UNITED- около двух часов новой музыки!,Музыка,Forces United,Москва и Московская обл,300000.0,326100.0,108.0,1.0,71.0,2019-10-15,2019-12-25,209.0,0.0,0.0,0.0,0.0,3.0,39.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/139554,FORCES UNITED-БОЛЬШОЙ ЮБИЛЕЙНЫЙ ПРОЕКТ.ЧАСТЬ2,45.0,Продюсер и композитор Кирилл Немоляев отмечает 30-летие своей творческой деятельности выпуском нового альбома FORCES UNITED с бонус диском!,Музыка,Forces United,Москва и Московская обл,200000.0,225250.0,112.0,1.0,73.0,2020-05-15,2020-07-27,146.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/148678,FORCES UNITED - ПРЕДАНИЯ о ПРЕДАННЫХ. ЧАСТЬ 1,45.0,"Продюсер и композитор Кирилл Немоляев выпускает новый двойной альбом FORCES UNITED ""ПРЕДАНИЯ о ПРЕДАННЫХ и ПРЕДАТЕЛЯХ"". Часть 1.",Музыка,Forces United,,200000.0,276650.0,138.0,1.0,63.0,2020-10-14,2020-12-16,155.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/156157,FORCES UNITED- ПРЕДАНИЯ о ПРЕДАННЫХ...ЧАСТЬ 2,45.0,"Продюсер и композитор Кирилл Немоляев выпускает новый альбом FORCES UNITED ""ПРЕДАНИЯ о ПРЕДАННЫХ и ПРЕДАТЕЛЯХ"".Часть 2.",Музыка,Forces United,Москва и Московская обл,200000.0,217200.0,108.0,1.0,44.0,2021-02-17,2021-04-02,109.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/229584,FORCES UNITED «ЭТОТ ФАНТАСТИЧЕСКИЙ МИР»,39.0,Кирилл Немоляев и муз. лаборатория Forces United представляют новый большой концептуальный проект.,Музыка,Forces United,,250000.0,334000.0,133.0,1.0,21.0,2025-05-15,2025-06-05,102.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,16.0,1306.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/237854,"FORCES UNITED «ЭТОТ ФАНТАСТИЧЕСКИЙ МИР», часть 3",48.0,Кирилл Немоляев и муз. лаборатория Forces United представляют новый большой концептуальный проект.,Музыка,Forces United,,1.0,0.0,0.0,0.0,32.0,2025-11-06,2025-12-08,137.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,1306.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/806,Franky: выпуск макси-сингла и закрытый концерт,46.0,"Группа Franky готовит к выходу новый одноименный макси-сингл, в который войдут шесть песен. Но фактически набирает в свои ряды единомышленников-акционеров, которые хотели бы таким образом поучаствовать в организации сольного концерта в Москве. Проще говоря, это уникальная возможность получить диск и билет на организованный ТОБОЙ концерт группы и потрогать ту музыку, которая трогает тебя.",Музыка,FRANKY [ФРАНКИ],,40000.0,46401.0,116.0,1.0,31.0,2013-05-21,2013-06-21,39.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,25.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/2977,"""FROZEN SONGS"". Музыкальный фильм.",34.0,"Frozen Songs/ «Морожены Песни» - магическая сказка, основанная на средневековом фольклоре поморов. Совместный проект британской Geyser Media и Первой Студии, г. Архангельск. Проект состоит из нескольких короткометражных новелл, разбросанных по разным эпохам и посвященных жителям поморского Севера. Frozen Songs - первый этап цикла.",Кино и видео,Natalia Golysheva/ Geyser Media,,100000.0,63500.0,63.0,0.0,110.0,2013-11-11,2014-03-01,36.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,28.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/4512,Fun Music Studio для молодёжи с инвалидностью,45.0,"Музыкальная студия «Fun Music Studio» - это социальный проект, направленный на социальную интеграцию молодых людей и подростков, развитие и реализацию их творческого потенциала.",Благотворительность,Общество инвалидов г.Кирово-Чепецка,,80000.0,41833.0,52.0,0.0,95.0,2014-03-28,2014-07-01,39.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,23.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/ghosttheatre,"GHOST THEATRE: ""После побега""",29.0,"Короткометражный фильм по роману Кена Кизи, отсылающий зрителя в дни, когда пациенты в психлечебнице смотрели погасший телевизор и чувствовали себя в кои-то веки свободными…",Театр,GHOST THEATRE,,100000.0,104757.0,104.0,1.0,64.0,2018-06-01,2018-08-04,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,38.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/ghost_film,GHOST'И,7.0,"GHOST'И - это короткометражный фильм о волшебном времени, когда даже обычный, старый дедушкин дом превращается в сказочный замок где обитают небольшие призраки...",Кино и видео,,Москва и Московская обл,0.0,0.0,0.0,0.0,34.0,2025-06-09,2025-07-13,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/141189,GjeldRune - выпуск третьего альбома,35.0,В этом году нам исполняется десять лет! Мы готовим для вас много сюрпризов.,Музыка,GjeldRune,,250000.0,263000.0,105.0,1.0,167.0,2020-06-17,2020-12-01,270.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,1.0,182.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/goldmadcap,GOLDMADCAP. Выпуск дебютного альбома,36.0,"Сбор средств на релиз, который как зачарованная принцесса, уже был готов очнуться ото сна, но все карты спутала злая королева, которой жмёт корона...",Музыка,Кристина Миронова,Москва и Московская обл,161000.0,161151.0,100.0,1.0,50.0,2020-08-17,2020-10-06,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0,0.0,,0.0,0.0,,selenium,Все категории
https://planeta.ru/campaigns/56351,GRANNY'S GARRET | БАБУШКИН ЧУЛАН,32.0,"Уникальный проект, в котором сплотились пожилые женщины, которые умеют вязать, и предприимчивые молодые люди, которые умеют продавать.",Преактум,,Свердловская обл,0.0,0.0,0.0,0.0,63.0,2017-03-16,2017-05-18,31.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,,,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/greencamp,Green Camp в Карелии — новая территория,39.0,Green Camp — экспедиция для подростков. Мы планируем строительство экологического образовательного центра в Карелии и уже летом 2021 хотим принять первую группу детей.,Экология и природа,ОСТРОВ,Карелия,1000000.0,590000.0,59.0,0.0,69.0,2021-04-07,2021-06-15,231.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,179.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/grust200_radostno_vinyl,grust200: выпускаем альбом на виниле,36.0,Творческое объединение «grust200» продолжает свой путь и предлагает поучаствовать в создании дебютной виниловой пластинки «Радостно и ясно завтра будет утро».,Музыка,grust200,Москва и Московская обл,350000.0,292300.0,83.0,0.0,116.0,2025-06-06,2025-09-30,111.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,79.0,0.0,,0.0,1.0,,selenium,Все категории
https://planeta.ru/campaigns/gypsi,GYPSI - Супрематические настольные игры,39.0,"GYPSI - это коллекция настольных игр, которая выполнена в супрематическом стиле с использованием гипса. В коллекции представлены пять вариантов настольных игр.",Игры,Anton Rakov,Самарская обл,15000.0,12650.0,84.0,0.0,31.0,2020-11-23,2020-12-24,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,22.0,0.0,,0.0,1.0,,selenium,Все категории
